id,Y18
5191,20.75159454345703
5192,20.553190231323242
5193,20.611576080322266
5194,20.676361083984375
5195,20.541278839111328
5196,20.38208770751953
5197,20.170299530029297
5198,20.126941680908203
5199,19.524892807006836
5200,19.616920471191406
5201,19.206348419189453
5202,19.784303665161133
5203,19.698707580566406
5204,19.56496810913086
5205,19.304370880126953
5206,19.25962257385254
5207,19.27047348022461
5208,19.16518783569336
5209,18.5234375
5210,19.12763786315918
5211,18.80947494506836
5212,18.90664291381836
5213,19.03591537475586
5214,18.99256134033203
5215,19.043869018554688
5216,19.042545318603516
5217,18.858407974243164
5218,19.043289184570312
5219,19.262039184570312
5220,19.371654510498047
5221,18.79552459716797
5222,19.620166778564453
5223,19.121768951416016
5224,19.984603881835938
5225,20.183380126953125
5226,20.509048461914062
5227,21.364971160888672
5228,22.107223510742188
5229,22.564098358154297
5230,22.904878616333008
5231,23.247295379638672
5232,23.290205001831055
5233,23.523937225341797
5234,24.021991729736328
5235,24.020591735839844
5236,25.82302474975586
5237,24.0847225189209
5238,25.91391944885254
5239,24.34377098083496
5240,25.736400604248047
5241,24.149181365966797
5242,25.697490692138672
5243,24.13988494873047
5244,25.212902069091797
5245,26.124879837036133
5246,24.156099319458008
5247,25.887035369873047
5248,25.853046417236328
5249,25.57488441467285
5250,25.710458755493164
5251,25.76288414001465
5252,25.143856048583984
5253,25.69631576538086
5254,25.63802719116211
5255,24.61134147644043
5256,23.90705108642578
5257,23.978334426879883
5258,23.738862991333008
5259,23.861730575561523
5260,23.789304733276367
5261,23.804231643676758
5262,23.60027313232422
5263,23.53082275390625
5264,23.542560577392578
5265,23.46212387084961
5266,23.469829559326172
5267,23.416147232055664
5268,23.392147064208984
5269,23.407352447509766
5270,22.98438835144043
5271,22.279983520507812
5272,23.357162475585938
5273,23.343521118164062
5274,22.111616134643555
5275,21.61130714416504
5276,21.72834014892578
5277,22.60260772705078
5278,23.262535095214844
5279,23.531755447387695
5280,23.79003143310547
5281,23.870616912841797
5282,23.737041473388672
5283,22.550203323364258
5284,23.94077491760254
5285,23.920473098754883
5286,23.727893829345703
5287,23.782371520996094
5288,23.928428649902344
5289,23.702472686767578
5290,23.961580276489258
5291,23.852169036865234
5292,23.83987045288086
5293,23.821937561035156
5294,23.608795166015625
5295,23.065048217773438
5296,23.57512855529785
5297,23.666461944580078
5298,23.703018188476562
5299,23.405502319335938
5300,23.575157165527344
5301,23.550537109375
5302,23.598323822021484
5303,22.45176887512207
5304,23.304210662841797
5305,21.396373748779297
5306,21.328336715698242
5307,21.508581161499023
5308,21.417314529418945
5309,20.816219329833984
5310,21.10668182373047
5311,20.745098114013672
5312,20.561378479003906
5313,20.32497787475586
5314,20.22845458984375
5315,19.693389892578125
5316,20.117298126220703
5317,20.148948669433594
5318,19.295021057128906
5319,19.849567413330078
5320,19.85601806640625
5321,19.49923324584961
5322,19.282495498657227
5323,18.871742248535156
5324,18.743865966796875
5325,18.267202377319336
5326,18.655563354492188
5327,17.757307052612305
5328,19.289731979370117
5329,19.208465576171875
5330,19.048248291015625
5331,19.293336868286133
5332,19.010784149169922
5333,19.104732513427734
5334,18.654882431030273
5335,18.7191219329834
5336,18.88958740234375
5337,19.249845504760742
5338,18.721546173095703
5339,19.334314346313477
5340,18.573078155517578
5341,18.545368194580078
5342,18.67176628112793
5343,19.30434799194336
5344,19.262248992919922
5345,18.10301971435547
5346,19.054811477661133
5347,19.012292861938477
5348,19.13462257385254
5349,18.7455997467041
5350,19.145776748657227
5351,19.478046417236328
5352,18.436792373657227
5353,19.3203125
5354,19.28546714782715
5355,19.156625747680664
5356,19.279346466064453
5357,18.403934478759766
5358,19.226289749145508
5359,18.67029571533203
5360,18.5975284576416
5361,18.62009048461914
5362,17.011396408081055
5363,16.645599365234375
5364,17.14980697631836
5365,17.15207290649414
5366,17.404041290283203
5367,17.479084014892578
5368,17.570016860961914
5369,16.496089935302734
5370,17.44744300842285
5371,17.787586212158203
5372,18.258543014526367
5373,18.777996063232422
5374,18.978975296020508
5375,19.398693084716797
5376,19.677446365356445
5377,20.235370635986328
5378,20.477359771728516
5379,20.884689331054688
5380,20.9451847076416
5381,20.958786010742188
5382,21.107887268066406
5383,21.178813934326172
5384,21.469741821289062
5385,21.68729019165039
5386,21.382793426513672
5387,21.55108642578125
5388,21.576433181762695
5389,21.599529266357422
5390,21.699113845825195
5391,21.79425811767578
5392,21.82034683227539
5393,22.37672996520996
5394,22.068405151367188
5395,21.87704086303711
5396,21.912782669067383
5397,22.112693786621094
5398,22.1416015625
5399,22.329627990722656
5400,21.77703857421875
5401,22.516128540039062
5402,22.628196716308594
5403,22.04068374633789
5404,22.596389770507812
5405,22.77147674560547
5406,22.800506591796875
5407,24.839157104492188
5408,24.6859130859375
5409,23.479848861694336
5410,24.35367202758789
5411,23.672916412353516
5412,23.45565414428711
5413,23.177024841308594
5414,25.168495178222656
5415,23.264957427978516
5416,23.246126174926758
5417,23.445056915283203
5418,23.480955123901367
5419,23.782337188720703
5420,24.945219039916992
5421,25.641159057617188
5422,25.628787994384766
5423,25.209333419799805
5424,24.774681091308594
5425,25.385334014892578
5426,25.609806060791016
5427,25.931777954101562
5428,25.99721336364746
5429,26.055370330810547
5430,25.047748565673828
5431,26.011262893676758
5432,25.806978225708008
5433,25.625083923339844
5434,24.508197784423828
5435,23.7347469329834
5436,24.187952041625977
5437,25.368635177612305
5438,25.027549743652344
5439,24.627429962158203
5440,25.065704345703125
5441,23.947654724121094
5442,24.002777099609375
5443,22.740829467773438
5444,22.613645553588867
5445,22.37716293334961
5446,22.5950927734375
5447,22.483903884887695
5448,22.123043060302734
5449,22.357995986938477
5450,22.032316207885742
5451,21.986661911010742
5452,21.88275909423828
5453,21.814443588256836
5454,21.89276123046875
5455,22.052879333496094
5456,22.04714584350586
5457,21.933696746826172
5458,21.832317352294922
5459,21.7988338470459
5460,21.50082015991211
5461,21.513824462890625
5462,21.54977035522461
5463,21.624191284179688
5464,21.66975975036621
5465,21.773483276367188
5466,21.86941146850586
5467,21.599769592285156
5468,21.700225830078125
5469,21.675315856933594
5470,21.794506072998047
5471,21.597871780395508
5472,19.70102310180664
5473,19.81201171875
5474,19.79202651977539
5475,19.659687042236328
5476,19.011640548706055
5477,19.649341583251953
5478,18.954715728759766
5479,19.568950653076172
5480,18.937610626220703
5481,19.721553802490234
5482,18.94390869140625
5483,19.684539794921875
5484,19.6942138671875
5485,18.919706344604492
5486,19.61009979248047
5487,18.8852481842041
5488,19.515979766845703
5489,18.857147216796875
5490,18.85516929626465
5491,19.59798812866211
5492,19.6143798828125
5493,19.624427795410156
5494,19.638671875
5495,18.86549949645996
5496,19.607929229736328
5497,18.856796264648438
5498,18.858224868774414
5499,19.53504180908203
5500,18.862382888793945
5501,18.849395751953125
5502,18.831451416015625
5503,19.556617736816406
5504,18.859569549560547
5505,18.86277198791504
5506,18.845287322998047
5507,19.450050354003906
5508,19.611225128173828
5509,19.685653686523438
5510,19.839622497558594
5511,20.07867431640625
5512,20.365497589111328
5513,20.67666244506836
5514,21.232868194580078
5515,21.83859634399414
5516,22.226791381835938
5517,22.566390991210938
5518,22.780757904052734
5519,22.960189819335938
5520,23.10614013671875
5521,23.181053161621094
5522,23.49027442932129
5523,23.601211547851562
5524,23.726177215576172
5525,23.862037658691406
5526,24.179607391357422
5527,24.141517639160156
5528,23.659198760986328
5529,24.38005828857422
5530,23.839733123779297
5531,23.739521026611328
5532,24.448833465576172
5533,23.985614776611328
5534,25.007801055908203
5535,25.1164493560791
5536,25.56894302368164
5537,27.17034149169922
5538,27.313819885253906
5539,27.418169021606445
5540,26.694351196289062
5541,27.631649017333984
5542,27.800846099853516
5543,26.344097137451172
5544,28.12322235107422
5545,28.171810150146484
5546,28.437767028808594
5547,28.389902114868164
5548,28.806306838989258
5549,28.861713409423828
5550,28.975086212158203
5551,29.259246826171875
5552,29.663726806640625
5553,29.2308292388916
5554,29.455081939697266
5555,29.946218490600586
5556,29.56917953491211
5557,29.934852600097656
5558,30.130931854248047
5559,30.382959365844727
5560,30.521072387695312
5561,30.24698257446289
5562,30.960418701171875
5563,30.817874908447266
5564,31.05587387084961
5565,30.965089797973633
5566,31.267576217651367
5567,31.152626037597656
5568,31.319961547851562
5569,31.263103485107422
5570,30.922203063964844
5571,30.472652435302734
5572,31.012969970703125
5573,30.507980346679688
5574,29.737186431884766
5575,29.526721954345703
5576,29.127574920654297
5577,28.876983642578125
5578,28.749095916748047
5579,28.593597412109375
5580,28.45066261291504
5581,28.218002319335938
5582,28.02298355102539
5583,27.904346466064453
5584,27.36105728149414
5585,27.338760375976562
5586,25.4865779876709
5587,27.08526039123535
5588,27.04236602783203
5589,26.898794174194336
5590,26.593446731567383
5591,26.713401794433594
5592,24.789134979248047
5593,26.648258209228516
5594,25.078826904296875
5595,26.154296875
5596,24.92929458618164
5597,26.309452056884766
5598,25.836078643798828
5599,24.233036041259766
5600,24.24516487121582
5601,24.359296798706055
5602,24.262680053710938
5603,24.034717559814453
5604,24.016971588134766
5605,24.087400436401367
5606,24.025455474853516
5607,23.95245361328125
5608,24.099716186523438
5609,23.909523010253906
5610,23.979955673217773
5611,23.927236557006836
5612,23.950639724731445
5613,23.795650482177734
5614,23.87689208984375
5615,23.90290641784668
5616,20.014976501464844
5617,19.959449768066406
5618,19.953163146972656
5619,19.951574325561523
5620,19.88414764404297
5621,19.952983856201172
5622,20.0247745513916
5623,19.869853973388672
5624,19.73807716369629
5625,19.7801513671875
5626,19.662675857543945
5627,19.615049362182617
5628,18.827701568603516
5629,18.845073699951172
5630,19.465286254882812
5631,19.515361785888672
5632,19.474105834960938
5633,18.754627227783203
5634,18.731689453125
5635,19.176359176635742
5636,18.692384719848633
5637,19.301700592041016
5638,18.66092300415039
5639,19.211360931396484
5640,19.004709243774414
5641,19.27621078491211
5642,19.29847526550293
5643,19.145788192749023
5644,19.234943389892578
5645,19.367101669311523
5646,18.549602508544922
5647,19.184085845947266
5648,18.69826889038086
5649,19.02846908569336
5650,18.455421447753906
5651,19.317626953125
5652,19.291919708251953
5653,18.522254943847656
5654,18.554027557373047
5655,19.360252380371094
5656,19.351394653320312
5657,19.491912841796875
5658,19.53347396850586
5659,19.739299774169922
5660,19.88845443725586
5661,19.834810256958008
5662,19.272409439086914
5663,20.31067657470703
5664,19.526596069335938
5665,19.805095672607422
5666,19.422142028808594
5667,19.740203857421875
5668,19.543193817138672
5669,19.928791046142578
5670,19.94869613647461
5671,20.304058074951172
5672,19.577117919921875
5673,20.67375373840332
5674,20.829875946044922
5675,21.315122604370117
5676,21.517948150634766
5677,22.926265716552734
5678,23.04726219177246
5679,22.160053253173828
5680,22.885154724121094
5681,23.259601593017578
5682,23.219078063964844
5683,23.324859619140625
5684,23.216876983642578
5685,23.20282745361328
5686,23.214845657348633
5687,23.15744972229004
5688,22.870040893554688
5689,21.747329711914062
5690,22.41636085510254
5691,22.263851165771484
5692,21.2616024017334
5693,20.741718292236328
5694,20.393787384033203
5695,19.3934326171875
5696,20.085020065307617
5697,20.031574249267578
5698,21.23294448852539
5699,21.364185333251953
5700,19.3282413482666
5701,19.656885147094727
5702,19.27392578125
5703,17.817670822143555
5704,18.43362045288086
5705,19.197460174560547
5706,19.752845764160156
5707,19.819496154785156
5708,19.737964630126953
5709,19.422447204589844
5710,19.748981475830078
5711,19.31089973449707
5712,17.555973052978516
5713,19.250761032104492
5714,19.352981567382812
5715,17.369251251220703
5716,17.438657760620117
5717,18.739809036254883
5718,17.97665023803711
5719,19.182703018188477
5720,17.218082427978516
5721,17.226627349853516
5722,17.232269287109375
5723,17.223037719726562
5724,17.18324851989746
5725,17.107343673706055
5726,17.18440818786621
5727,17.33245086669922
5728,17.129135131835938
5729,17.33445167541504
5730,17.22376251220703
5731,16.863521575927734
5732,16.924453735351562
5733,17.08620834350586
5734,17.40151596069336
5735,17.018081665039062
5736,17.44976234436035
5737,17.461990356445312
5738,17.092018127441406
5739,17.253650665283203
5740,17.10835075378418
5741,17.00521469116211
5742,17.188508987426758
5743,17.117923736572266
5744,17.13814926147461
5745,17.04996109008789
5746,17.045581817626953
5747,17.001205444335938
5748,16.842845916748047
5749,17.055641174316406
5750,17.10285186767578
5751,17.057071685791016
5752,16.990558624267578
5753,15.93853759765625
5754,16.741065979003906
5755,16.724563598632812
5756,16.788780212402344
5757,16.910301208496094
5758,16.78464126586914
5759,16.61711883544922
5760,19.229726791381836
5761,19.196632385253906
5762,19.320741653442383
5763,19.32140350341797
5764,19.323387145996094
5765,19.20964813232422
5766,19.219898223876953
5767,19.206308364868164
5768,19.120933532714844
5769,18.619701385498047
5770,19.175064086914062
5771,18.655134201049805
5772,19.03594970703125
5773,19.01970672607422
5774,19.026103973388672
5775,19.331008911132812
5776,18.595415115356445
5777,19.32746124267578
5778,19.05593490600586
5779,19.059181213378906
5780,18.67401885986328
5781,18.628402709960938
5782,18.674163818359375
5783,19.274547576904297
5784,18.622108459472656
5785,19.36967658996582
5786,19.264022827148438
5787,18.67620849609375
5788,18.604087829589844
5789,19.461475372314453
5790,19.362211227416992
5791,18.674049377441406
5792,18.708087921142578
5793,19.286272048950195
5794,19.28302764892578
5795,19.280845642089844
5796,18.79468536376953
5797,19.585205078125
5798,19.106212615966797
5799,19.53207778930664
5800,19.66946792602539
5801,19.469310760498047
5802,19.843257904052734
5803,20.19882583618164
5804,20.602603912353516
5805,21.577377319335938
5806,22.05913543701172
5807,22.159744262695312
5808,21.83386993408203
5809,22.801082611083984
5810,22.95195198059082
5811,22.847795486450195
5812,23.227378845214844
5813,23.149330139160156
5814,23.333267211914062
5815,23.37506675720215
5816,23.472064971923828
5817,23.716472625732422
5818,25.02814292907715
5819,25.576526641845703
5820,24.259471893310547
5821,24.308734893798828
5822,25.754615783691406
5823,25.592777252197266
5824,25.686336517333984
5825,25.998191833496094
5826,25.26883316040039
5827,24.171083450317383
5828,26.250286102294922
5829,26.337669372558594
5830,26.307449340820312
5831,26.466049194335938
5832,24.608070373535156
5833,24.586315155029297
5834,24.772933959960938
5835,25.98308563232422
5836,25.127012252807617
5837,25.773427963256836
5838,25.673818588256836
5839,25.317363739013672
5840,25.430545806884766
5841,26.125442504882812
5842,26.234128952026367
5843,27.47905158996582
5844,26.65392303466797
5845,27.751325607299805
5846,28.774147033691406
5847,28.868045806884766
5848,28.495853424072266
5849,27.41684341430664
5850,28.586118698120117
5851,28.630544662475586
5852,27.635204315185547
5853,28.371143341064453
5854,28.431900024414062
5855,28.66820526123047
5856,28.678041458129883
5857,28.421321868896484
5858,28.521854400634766
5859,28.42275619506836
5860,28.548526763916016
5861,27.917057037353516
5862,27.698137283325195
5863,27.545501708984375
5864,27.17453384399414
5865,25.77488136291504
5866,25.054306030273438
5867,25.50830841064453
5868,25.348989486694336
5869,24.855297088623047
5870,24.854610443115234
5871,25.155794143676758
5872,24.837915420532227
5873,25.138662338256836
5874,24.564613342285156
5875,25.175537109375
5876,25.807220458984375
5877,26.415693283081055
5878,25.475601196289062
5879,24.562889099121094
5880,24.251117706298828
5881,23.997817993164062
5882,23.931289672851562
5883,23.869699478149414
5884,23.90655517578125
5885,24.096942901611328
5886,23.825029373168945
5887,24.036426544189453
5888,23.860328674316406
5889,23.841758728027344
5890,23.759536743164062
5891,23.848003387451172
5892,23.90038299560547
5893,23.690914154052734
5894,23.811016082763672
5895,23.843585968017578
5896,23.860172271728516
5897,23.880910873413086
5898,23.805213928222656
5899,23.621950149536133
5900,23.791112899780273
5901,23.810495376586914
5902,23.686031341552734
5903,23.63147735595703
5904,19.886383056640625
5905,19.817014694213867
5906,19.813079833984375
5907,19.858388900756836
5908,19.79895782470703
5909,19.6151180267334
5910,19.726926803588867
5911,19.71862030029297
5912,19.747695922851562
5913,19.65979766845703
5914,19.630346298217773
5915,19.665599822998047
5916,19.60799789428711
5917,19.87199592590332
5918,19.719097137451172
5919,19.74517059326172
5920,19.74442481994629
5921,19.541152954101562
5922,19.780223846435547
5923,19.60251235961914
5924,19.504364013671875
5925,18.8466796875
5926,19.429304122924805
5927,19.69503402709961
5928,19.497180938720703
5929,19.574596405029297
5930,19.451004028320312
5931,19.498321533203125
5932,19.369855880737305
5933,18.76858139038086
5934,18.752723693847656
5935,19.343847274780273
5936,19.33037567138672
5937,19.32509994506836
5938,19.505468368530273
5939,18.984447479248047
5940,19.67462158203125
5941,19.096820831298828
5942,19.52631950378418
5943,20.32394790649414
5944,20.35628890991211
5945,20.51177215576172
5946,20.198564529418945
5947,20.270261764526367
5948,21.160564422607422
5949,21.41936492919922
5950,21.70762062072754
5951,22.07494354248047
5952,22.49609375
5953,22.664329528808594
5954,23.06867790222168
5955,23.205760955810547
5956,23.160266876220703
5957,23.540000915527344
5958,23.749881744384766
5959,25.53510093688965
5960,23.90992546081543
5961,23.978382110595703
5962,24.114215850830078
5963,24.192630767822266
5964,23.602642059326172
5965,24.250272750854492
5966,24.374422073364258
5967,24.458660125732422
5968,24.54216957092285
5969,24.591800689697266
5970,24.679824829101562
5971,24.906307220458984
5972,24.88844108581543
5973,26.538719177246094
5974,25.19671630859375
5975,26.91771697998047
5976,27.709678649902344
5977,27.793014526367188
5978,28.075054168701172
5979,28.27838134765625
5980,28.627853393554688
5981,28.536514282226562
5982,26.8115234375
5983,29.249046325683594
5984,29.73175048828125
5985,29.70827865600586
5986,29.350982666015625
5987,29.62456703186035
5988,29.820453643798828
5989,29.432907104492188
5990,29.932456970214844
5991,28.675201416015625
5992,29.229381561279297
5993,29.287254333496094
5994,29.98180389404297
5995,29.54355239868164
5996,30.222232818603516
5997,30.565650939941406
5998,29.92755699157715
5999,30.808597564697266
6000,30.44472885131836
6001,30.810302734375
6002,30.84103012084961
6003,30.45766258239746
6004,30.500402450561523
6005,30.337913513183594
6006,30.043697357177734
6007,28.948890686035156
6008,29.513389587402344
6009,28.944263458251953
6010,28.350196838378906
6011,29.089990615844727
6012,28.598285675048828
6013,29.16069793701172
6014,29.23209571838379
6015,29.1724796295166
6016,28.598400115966797
6017,28.40082550048828
6018,27.683666229248047
6019,28.156034469604492
6020,27.689239501953125
6021,27.031414031982422
6022,24.934730529785156
6023,24.612045288085938
6024,24.266036987304688
6025,24.122554779052734
